iteration= 0	 chi2= 3718855246.283854	 time= 0.00282567	 cumTime= 0.00282567	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 19	 chi2= 21548.421862	 time= 0.00171458	 cumTime= 0.0230886	 edges= 827	 schur= 0	 lambda= 0.389982	 levenbergIter= 2
iteration= 0	 chi2= 3718855490.246210	 time= 0.00246479	 cumTime= 0.00246479	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579648753.437315	 time= 0.000970144	 cumTime= 0.00343493	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19391601.033151	 time= 0.000938885	 cumTime= 0.00437382	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 355284.432228	 time= 0.000933101	 cumTime= 0.00530692	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 348153.694397	 time= 0.00100978	 cumTime= 0.0063167	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 337912.679653	 time= 0.0010172	 cumTime= 0.0073339	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 318552.052119	 time= 0.0010256	 cumTime= 0.0083595	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 279437.391747	 time= 0.000975167	 cumTime= 0.00933467	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 221955.873931	 time= 0.00135282	 cumTime= 0.0106875	 edges= 827	 schur= 0	 lambda= 5.543770	 levenbergIter= 1
iteration= 9	 chi2= 168985.447442	 time= 0.00103718	 cumTime= 0.0117247	 edges= 827	 schur= 0	 lambda= 3.182910	 levenbergIter= 1
iteration= 10	 chi2= 129591.143059	 time= 0.000983942	 cumTime= 0.0127086	 edges= 827	 schur= 0	 lambda= 1.873960	 levenbergIter= 1
iteration= 11	 chi2= 102897.356399	 time= 0.000953243	 cumTime= 0.0136618	 edges= 827	 schur= 0	 lambda= 1.249307	 levenbergIter= 1
iteration= 12	 chi2= 80123.049746	 time= 0.000948095	 cumTime= 0.0146099	 edges= 827	 schur= 0	 lambda= 0.832871	 levenbergIter= 1
iteration= 13	 chi2= 68452.394207	 time= 0.000955551	 cumTime= 0.0155655	 edges= 827	 schur= 0	 lambda= 0.555248	 levenbergIter= 1
iteration= 14	 chi2= 61957.356817	 time= 0.000947019	 cumTime= 0.0165125	 edges= 827	 schur= 0	 lambda= 0.370165	 levenbergIter= 1
iteration= 15	 chi2= 60447.249969	 time= 0.000945731	 cumTime= 0.0174582	 edges= 827	 schur= 0	 lambda= 0.246777	 levenbergIter= 1
iteration= 16	 chi2= 33957.946365	 time= 0.00158946	 cumTime= 0.0190477	 edges= 827	 schur= 0	 lambda= 0.329036	 levenbergIter= 2
iteration= 17	 chi2= 26841.566180	 time= 0.00164258	 cumTime= 0.0206903	 edges= 827	 schur= 0	 lambda= 0.438714	 levenbergIter= 2
iteration= 18	 chi2= 26237.583795	 time= 0.00109149	 cumTime= 0.0217818	 edges= 827	 schur= 0	 lambda= 0.292476	 levenbergIter= 1
iteration= 19	 chi2= 21627.776668	 time= 0.00169454	 cumTime= 0.0234763	 edges= 827	 schur= 0	 lambda= 0.389968	 levenbergIter= 2
iteration= 0	 chi2= 3718886768.274875	 time= 0.00232625	 cumTime= 0.00232625	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579650649.568907	 time= 0.00110005	 cumTime= 0.0034263	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19393603.484269	 time= 0.00113785	 cumTime= 0.00456415	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 357253.896879	 time= 0.00106075	 cumTime= 0.0056249	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 349816.308312	 time= 0.00100111	 cumTime= 0.00662601	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 339184.907337	 time= 0.000957912	 cumTime= 0.00758392	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 319073.515008	 time= 0.00129679	 cumTime= 0.00888071	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 278219.110104	 time= 0.00115995	 cumTime= 0.0100407	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 215388.523702	 time= 0.000916202	 cumTime= 0.0109569	 edges= 827	 schur= 0	 lambda= 4.285399	 levenbergIter= 1
iteration= 9	 chi2= 153740.801083	 time= 0.00089925	 cumTime= 0.0118561	 edges= 827	 schur= 0	 lambda= 1.428466	 levenbergIter= 1
iteration= 10	 chi2= 120190.709864	 time= 0.000899166	 cumTime= 0.0127553	 edges= 827	 schur= 0	 lambda= 0.952311	 levenbergIter= 1
iteration= 11	 chi2= 79418.249676	 time= 0.000894855	 cumTime= 0.0136501	 edges= 827	 schur= 0	 lambda= 0.589615	 levenbergIter= 1
iteration= 12	 chi2= 66963.226933	 time= 0.00152329	 cumTime= 0.0151734	 edges= 827	 schur= 0	 lambda= 0.786154	 levenbergIter= 2
iteration= 13	 chi2= 49526.291764	 time= 0.000902905	 cumTime= 0.0160763	 edges= 827	 schur= 0	 lambda= 0.347009	 levenbergIter= 1
iteration= 14	 chi2= 46038.453880	 time= 0.0015374	 cumTime= 0.0176137	 edges= 827	 schur= 0	 lambda= 0.462679	 levenbergIter= 2
iteration= 15	 chi2= 38632.027202	 time= 0.000916615	 cumTime= 0.0185303	 edges= 827	 schur= 0	 lambda= 0.308453	 levenbergIter= 1
iteration= 16	 chi2= 32842.899374	 time= 0.00192667	 cumTime= 0.020457	 edges= 827	 schur= 0	 lambda= 0.411271	 levenbergIter= 2
iteration= 17	 chi2= 31451.205719	 time= 0.00119204	 cumTime= 0.0216491	 edges= 827	 schur= 0	 lambda= 0.274180	 levenbergIter= 1
iteration= 18	 chi2= 25419.903183	 time= 0.00155804	 cumTime= 0.0232071	 edges= 827	 schur= 0	 lambda= 0.365574	 levenbergIter= 2
iteration= 19	 chi2= 21462.620756	 time= 0.0015366	 cumTime= 0.0247437	 edges= 827	 schur= 0	 lambda= 0.487432	 levenbergIter= 2
iteration= 0	 chi2= 3718888200.054963	 time= 0.00253216	 cumTime= 0.00253216	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579641187.059156	 time= 0.00100981	 cumTime= 0.00354197	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19384229.510357	 time= 0.000975495	 cumTime= 0.00451746	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 348338.869040	 time= 0.00100754	 cumTime= 0.005525	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 341845.228980	 time= 0.000910884	 cumTime= 0.00643588	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 332243.816266	 time= 0.000895706	 cumTime= 0.00733159	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 313269.435511	 time= 0.00128014	 cumTime= 0.00861173	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 274658.635172	 time= 0.00113669	 cumTime= 0.00974842	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 220705.202684	 time= 0.000922838	 cumTime= 0.0106713	 edges= 827	 schur= 0	 lambda= 7.915267	 levenbergIter= 1
iteration= 9	 chi2= 169752.992994	 time= 0.000918282	 cumTime= 0.0115895	 edges= 827	 schur= 0	 lambda= 2.638422	 levenbergIter= 1
iteration= 10	 chi2= 138404.449779	 time= 0.000901642	 cumTime= 0.0124912	 edges= 827	 schur= 0	 lambda= 1.758948	 levenbergIter= 1
iteration= 11	 chi2= 103222.143803	 time= 0.000901521	 cumTime= 0.0133927	 edges= 827	 schur= 0	 lambda= 1.172632	 levenbergIter= 1
iteration= 12	 chi2= 86972.219467	 time= 0.000910615	 cumTime= 0.0143033	 edges= 827	 schur= 0	 lambda= 0.781755	 levenbergIter= 1
iteration= 13	 chi2= 64313.196646	 time= 0.000939727	 cumTime= 0.015243	 edges= 827	 schur= 0	 lambda= 0.521170	 levenbergIter= 1
iteration= 14	 chi2= 62055.040563	 time= 0.00109059	 cumTime= 0.0163336	 edges= 827	 schur= 0	 lambda= 0.347447	 levenbergIter= 1
iteration= 15	 chi2= 49623.139701	 time= 0.00120018	 cumTime= 0.0175338	 edges= 827	 schur= 0	 lambda= 0.231631	 levenbergIter= 1
iteration= 16	 chi2= 38577.696472	 time= 0.00173597	 cumTime= 0.0192698	 edges= 827	 schur= 0	 lambda= 0.308841	 levenbergIter= 2
iteration= 17	 chi2= 27608.085285	 time= 0.00154929	 cumTime= 0.0208191	 edges= 827	 schur= 0	 lambda= 0.411789	 levenbergIter= 2
iteration= 18	 chi2= 23955.818535	 time= 0.00155422	 cumTime= 0.0223733	 edges= 827	 schur= 0	 lambda= 0.549051	 levenbergIter= 2
iteration= 19	 chi2= 23466.315460	 time= 0.000898154	 cumTime= 0.0232714	 edges= 827	 schur= 0	 lambda= 0.366034	 levenbergIter= 1
iteration= 0	 chi2= 4235429218.623711	 time= 0.0023895	 cumTime= 0.0023895	 edges= 827	 schur= 0	 lambda= 8960.696899	 levenbergIter= 1
iteration= 1	 chi2= 1589572378.139981	 time= 0.00101456	 cumTime= 0.00340406	 edges= 827	 schur= 0	 lambda= 5973.797933	 levenbergIter= 1
iteration= 2	 chi2= 135638128.489931	 time= 0.000933207	 cumTime= 0.00433726	 edges= 827	 schur= 0	 lambda= 2560.415381	 levenbergIter= 1
iteration= 3	 chi2= 398549.866804	 time= 0.000920197	 cumTime= 0.00525746	 edges= 827	 schur= 0	 lambda= 853.471794	 levenbergIter= 1
iteration= 4	 chi2= 353900.626914	 time= 0.000896869	 cumTime= 0.00615433	 edges= 827	 schur= 0	 lambda= 284.490598	 levenbergIter= 1
iteration= 5	 chi2= 341997.386089	 time= 0.0012784	 cumTime= 0.00743273	 edges= 827	 schur= 0	 lambda= 94.830199	 levenbergIter= 1
iteration= 6	 chi2= 318835.070494	 time= 0.00119997	 cumTime= 0.00863269	 edges= 827	 schur= 0	 lambda= 31.610066	 levenbergIter= 1
iteration= 7	 chi2= 272599.282150	 time= 0.000923368	 cumTime= 0.00955606	 edges= 827	 schur= 0	 lambda= 10.536689	 levenbergIter= 1
iteration= 8	 chi2= 206009.396164	 time= 0.000899923	 cumTime= 0.010456	 edges= 827	 schur= 0	 lambda= 3.512230	 levenbergIter= 1
iteration= 9	 chi2= 143884.914900	 time= 0.000895483	 cumTime= 0.0113515	 edges= 827	 schur= 0	 lambda= 1.170743	 levenbergIter= 1
iteration= 10	 chi2= 127156.560410	 time= 0.000920388	 cumTime= 0.0122719	 edges= 827	 schur= 0	 lambda= 0.780495	 levenbergIter= 1
iteration= 11	 chi2= 91359.664884	 time= 0.000919198	 cumTime= 0.0131911	 edges= 827	 schur= 0	 lambda= 0.520330	 levenbergIter= 1
iteration= 12	 chi2= 81792.905951	 time= 0.00106963	 cumTime= 0.0142607	 edges= 827	 schur= 0	 lambda= 0.346887	 levenbergIter= 1
iteration= 13	 chi2= 41881.038600	 time= 0.00128092	 cumTime= 0.0155416	 edges= 827	 schur= 0	 lambda= 0.231258	 levenbergIter= 1
iteration= 14	 chi2= 35995.013566	 time= 0.00181421	 cumTime= 0.0173558	 edges= 827	 schur= 0	 lambda= 0.308344	 levenbergIter= 2
iteration= 15	 chi2= 28654.560267	 time= 0.000901405	 cumTime= 0.0182572	 edges= 827	 schur= 0	 lambda= 0.205563	 levenbergIter= 1
iteration= 16	 chi2= 24832.623915	 time= 0.00154371	 cumTime= 0.0198009	 edges= 827	 schur= 0	 lambda= 0.274083	 levenbergIter= 2
iteration= 17	 chi2= 19667.372598	 time= 0.00152773	 cumTime= 0.0213287	 edges= 827	 schur= 0	 lambda= 0.365445	 levenbergIter= 2
iteration= 18	 chi2= 19643.668800	 time= 0.000895023	 cumTime= 0.0222237	 edges= 827	 schur= 0	 lambda= 0.243630	 levenbergIter= 1
iteration= 19	 chi2= 16017.619892	 time= 0.001538	 cumTime= 0.0237617	 edges= 827	 schur= 0	 lambda= 0.324840	 levenbergIter= 2
iteration= 0	 chi2= 3718854982.329099	 time= 0.00234567	 cumTime= 0.00234567	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579648323.956838	 time= 0.00105846	 cumTime= 0.00340413	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19391235.957330	 time= 0.000935599	 cumTime= 0.00433973	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 354971.431577	 time= 0.000927876	 cumTime= 0.0052676	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 347849.512057	 time= 0.000897027	 cumTime= 0.00616463	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 337594.364376	 time= 0.000982685	 cumTime= 0.00714731	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 318217.432239	 time= 0.00153982	 cumTime= 0.00868714	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 279116.541494	 time= 0.00153668	 cumTime= 0.0102238	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 221681.709214	 time= 0.00148139	 cumTime= 0.0117052	 edges= 827	 schur= 0	 lambda= 5.541704	 levenbergIter= 1
iteration= 9	 chi2= 168756.261282	 time= 0.00149452	 cumTime= 0.0131997	 edges= 827	 schur= 0	 lambda= 3.184892	 levenbergIter= 1
iteration= 10	 chi2= 129396.447048	 time= 0.00146553	 cumTime= 0.0146653	 edges= 827	 schur= 0	 lambda= 1.874978	 levenbergIter= 1
iteration= 11	 chi2= 102719.031302	 time= 0.00146097	 cumTime= 0.0161262	 edges= 827	 schur= 0	 lambda= 1.249985	 levenbergIter= 1
iteration= 12	 chi2= 79921.047657	 time= 0.0014345	 cumTime= 0.0175607	 edges= 827	 schur= 0	 lambda= 0.833323	 levenbergIter= 1
iteration= 13	 chi2= 68150.256364	 time= 0.00143759	 cumTime= 0.0189983	 edges= 827	 schur= 0	 lambda= 0.555549	 levenbergIter= 1
iteration= 14	 chi2= 61524.854553	 time= 0.00148948	 cumTime= 0.0204878	 edges= 827	 schur= 0	 lambda= 0.370366	 levenbergIter= 1
iteration= 15	 chi2= 59670.018382	 time= 0.00152131	 cumTime= 0.0220091	 edges= 827	 schur= 0	 lambda= 0.246911	 levenbergIter= 1
iteration= 16	 chi2= 34018.826698	 time= 0.00250715	 cumTime= 0.0245163	 edges= 827	 schur= 0	 lambda= 0.329214	 levenbergIter= 2
iteration= 17	 chi2= 27117.664625	 time= 0.00267284	 cumTime= 0.0271891	 edges= 827	 schur= 0	 lambda= 0.438952	 levenbergIter= 2
iteration= 18	 chi2= 26108.006402	 time= 0.00154068	 cumTime= 0.0287298	 edges= 827	 schur= 0	 lambda= 0.292635	 levenbergIter= 1
iteration= 19	 chi2= 21458.424460	 time= 0.00254631	 cumTime= 0.0312761	 edges= 827	 schur= 0	 lambda= 0.390180	 levenbergIter= 2
iteration= 0	 chi2= 3718885377.215683	 time= 0.0037938	 cumTime= 0.0037938	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579650574.975317	 time= 0.00181849	 cumTime= 0.00561229	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19393415.690136	 time= 0.00156192	 cumTime= 0.00717422	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 356975.364777	 time= 0.00154296	 cumTime= 0.00871718	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 349409.993738	 time= 0.00123788	 cumTime= 0.00995506	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 338575.560460	 time= 0.00098621	 cumTime= 0.0109413	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 318325.817356	 time= 0.000968178	 cumTime= 0.0119095	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 277517.751191	 time= 0.000930531	 cumTime= 0.01284	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 214872.975578	 time= 0.000966637	 cumTime= 0.0138066	 edges= 827	 schur= 0	 lambda= 4.285399	 levenbergIter= 1
iteration= 9	 chi2= 152897.746261	 time= 0.00106715	 cumTime= 0.0148738	 edges= 827	 schur= 0	 lambda= 1.428466	 levenbergIter= 1
iteration= 10	 chi2= 124643.399894	 time= 0.00105299	 cumTime= 0.0159268	 edges= 827	 schur= 0	 lambda= 0.952311	 levenbergIter= 1
iteration= 11	 chi2= 95811.879353	 time= 0.000946419	 cumTime= 0.0168732	 edges= 827	 schur= 0	 lambda= 0.634874	 levenbergIter= 1
iteration= 12	 chi2= 66912.581241	 time= 0.00156993	 cumTime= 0.0184431	 edges= 827	 schur= 0	 lambda= 0.846499	 levenbergIter= 2
iteration= 13	 chi2= 58055.034969	 time= 0.000908471	 cumTime= 0.0193516	 edges= 827	 schur= 0	 lambda= 0.564332	 levenbergIter= 1
iteration= 14	 chi2= 53408.677324	 time= 0.000908373	 cumTime= 0.0202599	 edges= 827	 schur= 0	 lambda= 0.376222	 levenbergIter= 1
iteration= 15	 chi2= 50776.093712	 time= 0.000910115	 cumTime= 0.0211701	 edges= 827	 schur= 0	 lambda= 0.250814	 levenbergIter= 1
iteration= 16	 chi2= 34215.294332	 time= 0.00152842	 cumTime= 0.0226985	 edges= 827	 schur= 0	 lambda= 0.334419	 levenbergIter= 2
iteration= 17	 chi2= 27053.942096	 time= 0.00153333	 cumTime= 0.0242318	 edges= 827	 schur= 0	 lambda= 0.445892	 levenbergIter= 2
iteration= 18	 chi2= 26593.779521	 time= 0.000892965	 cumTime= 0.0251248	 edges= 827	 schur= 0	 lambda= 0.297262	 levenbergIter= 1
iteration= 19	 chi2= 21768.884357	 time= 0.00152005	 cumTime= 0.0266448	 edges= 827	 schur= 0	 lambda= 0.396349	 levenbergIter= 2
iteration= 0	 chi2= 3718852081.985714	 time= 0.00232463	 cumTime= 0.00232463	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 579646966.359242	 time= 0.00105396	 cumTime= 0.00337859	 edges= 827	 schur= 0	 lambda= 9372.168191	 levenbergIter= 1
iteration= 2	 chi2= 19390936.381892	 time= 0.000929477	 cumTime= 0.00430806	 edges= 827	 schur= 0	 lambda= 3124.056064	 levenbergIter= 1
iteration= 3	 chi2= 355132.183472	 time= 0.000995416	 cumTime= 0.00530348	 edges= 827	 schur= 0	 lambda= 1041.352021	 levenbergIter= 1
iteration= 4	 chi2= 348164.612648	 time= 0.00102946	 cumTime= 0.00633294	 edges= 827	 schur= 0	 lambda= 347.117340	 levenbergIter= 1
iteration= 5	 chi2= 338031.723563	 time= 0.000948723	 cumTime= 0.00728166	 edges= 827	 schur= 0	 lambda= 115.705780	 levenbergIter= 1
iteration= 6	 chi2= 318719.515049	 time= 0.000970828	 cumTime= 0.00825249	 edges= 827	 schur= 0	 lambda= 38.568593	 levenbergIter= 1
iteration= 7	 chi2= 279579.574363	 time= 0.00100158	 cumTime= 0.00925407	 edges= 827	 schur= 0	 lambda= 12.856198	 levenbergIter= 1
iteration= 8	 chi2= 222003.497475	 time= 0.00100564	 cumTime= 0.0102597	 edges= 827	 schur= 0	 lambda= 5.532236	 levenbergIter= 1
iteration= 9	 chi2= 168930.914446	 time= 0.000947122	 cumTime= 0.0112068	 edges= 827	 schur= 0	 lambda= 3.179977	 levenbergIter= 1
iteration= 10	 chi2= 129497.221374	 time= 0.000923221	 cumTime= 0.0121301	 edges= 827	 schur= 0	 lambda= 1.872787	 levenbergIter= 1
iteration= 11	 chi2= 102812.181442	 time= 0.000945349	 cumTime= 0.0130754	 edges= 827	 schur= 0	 lambda= 1.248525	 levenbergIter= 1
iteration= 12	 chi2= 80045.085301	 time= 0.000915518	 cumTime= 0.0139909	 edges= 827	 schur= 0	 lambda= 0.832350	 levenbergIter= 1
iteration= 13	 chi2= 68394.153842	 time= 0.000906527	 cumTime= 0.0148975	 edges= 827	 schur= 0	 lambda= 0.554900	 levenbergIter= 1
iteration= 14	 chi2= 61891.022773	 time= 0.000916399	 cumTime= 0.0158139	 edges= 827	 schur= 0	 lambda= 0.369933	 levenbergIter= 1
iteration= 15	 chi2= 60374.893796	 time= 0.000921113	 cumTime= 0.016735	 edges= 827	 schur= 0	 lambda= 0.246622	 levenbergIter= 1
iteration= 16	 chi2= 33862.687843	 time= 0.00153349	 cumTime= 0.0182685	 edges= 827	 schur= 0	 lambda= 0.328830	 levenbergIter= 2
iteration= 17	 chi2= 26729.820721	 time= 0.00152504	 cumTime= 0.0197935	 edges= 827	 schur= 0	 lambda= 0.438440	 levenbergIter= 2
iteration= 18	 chi2= 26116.694886	 time= 0.000908768	 cumTime= 0.0207023	 edges= 827	 schur= 0	 lambda= 0.292293	 levenbergIter= 1
iteration= 19	 chi2= 21478.943778	 time= 0.00154445	 cumTime= 0.0222467	 edges= 827	 schur= 0	 lambda= 0.389724	 levenbergIter= 2
iteration= 0	 chi2= 2291572018.904321	 time= 0.00232689	 cumTime= 0.00232689	 edges= 827	 schur= 0	 lambda= 14058.252287	 levenbergIter= 1
iteration= 1	 chi2= 81522560.357565	 time= 0.000982664	 cumTime= 0.00330955	 edges= 827	 schur= 0	 lambda= 4686.084096	 levenbergIter= 1
iteration= 2	 chi2= 367476.818974	 time= 0.00100625	 cumTime= 0.00431581	 edges= 827	 schur= 0	 lambda= 1562.028032	 levenbergIter= 1
iteration= 3	 chi2= 350752.157224	 time= 0.000923474	 cumTime= 0.00523928	 edges= 827	 schur= 0	 lambda= 520.676011	 levenbergIter= 1
iteration= 4	 chi2= 342802.191276	 time= 0.00114766	 cumTime= 0.00638694	 edges= 827	 schur= 0	 lambda= 173.558670	 levenbergIter= 1
iteration= 5	 chi2= 328123.862381	 time= 0.00105443	 cumTime= 0.00744137	 edges= 827	 schur= 0	 lambda= 57.852890	 levenbergIter= 1
iteration= 6	 chi2= 297329.337482	 time= 0.00108375	 cumTime= 0.00852512	 edges= 827	 schur= 0	 lambda= 19.284297	 levenbergIter= 1
iteration= 7	 chi2= 244424.925234	 time= 0.000971297	 cumTime= 0.00949642	 edges= 827	 schur= 0	 lambda= 6.428099	 levenbergIter= 1
iteration= 8	 chi2= 187731.502773	 time= 0.000913573	 cumTime= 0.01041	 edges= 827	 schur= 0	 lambda= 4.285399	 levenbergIter= 1
iteration= 9	 chi2= 143196.740310	 time= 0.000955469	 cumTime= 0.0113655	 edges= 827	 schur= 0	 lambda= 2.614001	 levenbergIter= 1
iteration= 10	 chi2= 120430.792291	 time= 0.000926327	 cumTime= 0.0122918	 edges= 827	 schur= 0	 lambda= 1.742668	 levenbergIter= 1
iteration= 11	 chi2= 101014.043707	 time= 0.000910062	 cumTime= 0.0132018	 edges= 827	 schur= 0	 lambda= 1.161778	 levenbergIter= 1
iteration= 12	 chi2= 95589.405345	 time= 0.000902196	 cumTime= 0.014104	 edges= 827	 schur= 0	 lambda= 0.774519	 levenbergIter= 1
iteration= 13	 chi2= 62977.516469	 time= 0.00154354	 cumTime= 0.0156476	 edges= 827	 schur= 0	 lambda= 1.032692	 levenbergIter= 2
iteration= 14	 chi2= 53352.101558	 time= 0.00153065	 cumTime= 0.0171782	 edges= 827	 schur= 0	 lambda= 1.376923	 levenbergIter= 2
iteration= 15	 chi2= 49974.403762	 time= 0.000899146	 cumTime= 0.0180774	 edges= 827	 schur= 0	 lambda= 0.917948	 levenbergIter= 1
iteration= 16	 chi2= 43404.270984	 time= 0.0015293	 cumTime= 0.0196067	 edges= 827	 schur= 0	 lambda= 1.223931	 levenbergIter= 2
