iteration= 0	 chi2= 157.105692	 time= 0.00914692	 cumTime= 0.00914692	 edges= 2826	 schur= 0	 lambda= 19.536557	 levenbergIter= 1
iteration= 7	 chi2= 1114.231405	 time= 0.0032624	 cumTime= 0.0320265	 edges= 2826	 schur= 0	 lambda= 0.017879	 levenbergIter= 1
iteration= 8	 chi2= 1114.229283	 time= 0.00362256	 cumTime= 0.0356491	 edges= 2826	 schur= 0	 lambda= 0.011920	 levenbergIter= 1
iteration= 9	 chi2= 1114.228514	 time= 0.00313092	 cumTime= 0.03878	 edges= 2826	 schur= 0	 lambda= 0.007946	 levenbergIter= 1
iteration= 10	 chi2= 1114.228046	 time= 0.00305393	 cumTime= 0.041834	 edges= 2826	 schur= 0	 lambda= 0.005298	 levenbergIter= 1
iteration= 11	 chi2= 1114.227756	 time= 0.00303107	 cumTime= 0.044865	 edges= 2826	 schur= 0	 lambda= 0.003532	 levenbergIter= 1
iteration= 12	 chi2= 1114.227614	 time= 0.00323303	 cumTime= 0.0480981	 edges= 2826	 schur= 0	 lambda= 0.002354	 levenbergIter= 1
iteration= 13	 chi2= 1114.227565	 time= 0.00308623	 cumTime= 0.0511843	 edges= 2826	 schur= 0	 lambda= 0.001570	 levenbergIter= 1
iteration= 14	 chi2= 1114.227554	 time= 0.00305244	 cumTime= 0.0542367	 edges= 2826	 schur= 0	 lambda= 0.001046	 levenbergIter= 1
iteration= 15	 chi2= 1114.227552	 time= 0.00306581	 cumTime= 0.0573025	 edges= 2826	 schur= 0	 lambda= 0.000698	 levenbergIter= 1
iteration= 16	 chi2= 1114.227552	 time= 0.00311472	 cumTime= 0.0604173	 edges= 2826	 schur= 0	 lambda= 0.000465	 levenbergIter= 1
iteration= 17	 chi2= 1114.227552	 time= 0.00306277	 cumTime= 0.06348	 edges= 2826	 schur= 0	 lambda= 0.000310	 levenbergIter= 1
iteration= 18	 chi2= 1114.227552	 time= 0.00303264	 cumTime= 0.0665127	 edges= 2826	 schur= 0	 lambda= 0.000207	 levenbergIter= 1
iteration= 19	 chi2= 1114.227552	 time= 0.00304894	 cumTime= 0.0695616	 edges= 2826	 schur= 0	 lambda= 0.000138	 levenbergIter= 1
iteration= 0	 chi2= 1568.667707	 time= 0.00882389	 cumTime= 0.00882389	 edges= 2826	 schur= 0	 lambda= 19.604314	 levenbergIter= 1
iteration= 1	 chi2= 1409.731790	 time= 0.00398794	 cumTime= 0.0128118	 edges= 2826	 schur= 0	 lambda= 6.534771	 levenbergIter= 1
iteration= 2	 chi2= 1349.576440	 time= 0.00380258	 cumTime= 0.0166144	 edges= 2826	 schur= 0	 lambda= 2.178257	 levenbergIter= 1
iteration= 3	 chi2= 1319.570242	 time= 0.00319556	 cumTime= 0.01981	 edges= 2826	 schur= 0	 lambda= 0.726086	 levenbergIter= 1
iteration= 4	 chi2= 1303.837752	 time= 0.00309875	 cumTime= 0.0229087	 edges= 2826	 schur= 0	 lambda= 0.242029	 levenbergIter= 1
iteration= 5	 chi2= 1294.429678	 time= 0.00330316	 cumTime= 0.0262119	 edges= 2826	 schur= 0	 lambda= 0.080676	 levenbergIter= 1
iteration= 6	 chi2= 1286.981844	 time= 0.00364495	 cumTime= 0.0298568	 edges= 2826	 schur= 0	 lambda= 0.026892	 levenbergIter= 1
iteration= 7	 chi2= 1282.245305	 time= 0.00363175	 cumTime= 0.0334886	 edges= 2826	 schur= 0	 lambda= 0.008964	 levenbergIter= 1
iteration= 8	 chi2= 1280.754135	 time= 0.00342403	 cumTime= 0.0369126	 edges= 2826	 schur= 0	 lambda= 0.002988	 levenbergIter= 1
iteration= 9	 chi2= 1280.461493	 time= 0.00349736	 cumTime= 0.04041	 edges= 2826	 schur= 0	 lambda= 0.000996	 levenbergIter= 1
iteration= 10	 chi2= 1280.404956	 time= 0.00338467	 cumTime= 0.0437946	 edges= 2826	 schur= 0	 lambda= 0.000332	 levenbergIter= 1
iteration= 11	 chi2= 1280.400972	 time= 0.00326725	 cumTime= 0.0470619	 edges= 2826	 schur= 0	 lambda= 0.000221	 levenbergIter= 1
iteration= 12	 chi2= 1280.400924	 time= 0.00324004	 cumTime= 0.0503019	 edges= 2826	 schur= 0	 lambda= 0.000148	 levenbergIter= 1
iteration= 13	 chi2= 1280.400924	 time= 0.00317009	 cumTime= 0.053472	 edges= 2826	 schur= 0	 lambda= 0.000098	 levenbergIter= 1
iteration= 14	 chi2= 1280.400924	 time= 0.0033542	 cumTime= 0.0568262	 edges= 2826	 schur= 0	 lambda= 0.000066	 levenbergIter= 1
iteration= 15	 chi2= 1280.400924	 time= 0.013409	 cumTime= 0.0702352	 edges= 2826	 schur= 0	 lambda= 0.044770	 levenbergIter= 5
iteration= 16	 chi2= 1280.400924	 time= 0.00846945	 cumTime= 0.0787047	 edges= 2826	 schur= 0	 lambda= 0.238771	 levenbergIter= 3
iteration= 17	 chi2= 1280.400924	 time= 0.00524088	 cumTime= 0.0839456	 edges= 2826	 schur= 0	 lambda= 0.318361	 levenbergIter= 2
iteration= 18	 chi2= 1280.400924	 time= 0.0194843	 cumTime= 0.10343	 edges= 2826	 schur= 0	 lambda= 21877620202.388325	 levenbergIter= 8
iteration= 0	 chi2= 1937.372948	 time= 0.00905126	 cumTime= 0.00905126	 edges= 2826	 schur= 0	 lambda= 19.552774	 levenbergIter= 1
iteration= 1	 chi2= 1884.474130	 time= 0.00376261	 cumTime= 0.0128139	 edges= 2826	 schur= 0	 lambda= 6.517591	 levenbergIter= 1
iteration= 2	 chi2= 1879.053422	 time= 0.00316901	 cumTime= 0.0159829	 edges= 2826	 schur= 0	 lambda= 2.172530	 levenbergIter= 1
iteration= 3	 chi2= 1877.275963	 time= 0.00369173	 cumTime= 0.0196746	 edges= 2826	 schur= 0	 lambda= 0.724177	 levenbergIter= 1
iteration= 4	 chi2= 1876.306997	 time= 0.00349621	 cumTime= 0.0231708	 edges= 2826	 schur= 0	 lambda= 0.241392	 levenbergIter= 1
iteration= 5	 chi2= 1875.712743	 time= 0.00390711	 cumTime= 0.0270779	 edges= 2826	 schur= 0	 lambda= 0.080464	 levenbergIter= 1
iteration= 6	 chi2= 1875.371782	 time= 0.00321815	 cumTime= 0.0302961	 edges= 2826	 schur= 0	 lambda= 0.026821	 levenbergIter= 1
iteration= 7	 chi2= 1875.208925	 time= 0.00363077	 cumTime= 0.0339268	 edges= 2826	 schur= 0	 lambda= 0.008940	 levenbergIter= 1
iteration= 8	 chi2= 1875.155626	 time= 0.00406935	 cumTime= 0.0379962	 edges= 2826	 schur= 0	 lambda= 0.002980	 levenbergIter= 1
iteration= 9	 chi2= 1875.144839	 time= 0.0032357	 cumTime= 0.0412319	 edges= 2826	 schur= 0	 lambda= 0.001274	 levenbergIter= 1
iteration= 10	 chi2= 1875.143214	 time= 0.00311917	 cumTime= 0.0443511	 edges= 2826	 schur= 0	 lambda= 0.000850	 levenbergIter= 1
iteration= 11	 chi2= 1875.143064	 time= 0.00330914	 cumTime= 0.0476602	 edges= 2826	 schur= 0	 lambda= 0.000566	 levenbergIter= 1
iteration= 12	 chi2= 1875.143055	 time= 0.00392553	 cumTime= 0.0515857	 edges= 2826	 schur= 0	 lambda= 0.000378	 levenbergIter= 1
iteration= 13	 chi2= 1875.143054	 time= 0.00407645	 cumTime= 0.0556622	 edges= 2826	 schur= 0	 lambda= 0.000252	 levenbergIter= 1
iteration= 14	 chi2= 1875.143054	 time= 0.00351243	 cumTime= 0.0591746	 edges= 2826	 schur= 0	 lambda= 0.000168	 levenbergIter= 1
iteration= 15	 chi2= 1875.143054	 time= 0.00329815	 cumTime= 0.0624728	 edges= 2826	 schur= 0	 lambda= 0.000112	 levenbergIter= 1
iteration= 16	 chi2= 1875.143054	 time= 0.003852	 cumTime= 0.0663248	 edges= 2826	 schur= 0	 lambda= 0.000075	 levenbergIter= 1
iteration= 17	 chi2= 1875.143054	 time= 0.0143153	 cumTime= 0.08064	 edges= 2826	 schur= 0	 lambda= 1.629434	 levenbergIter= 6
iteration= 18	 chi2= 1875.143054	 time= 0.0140015	 cumTime= 0.0946415	 edges= 2826	 schur= 0	 lambda= 35595.524287	 levenbergIter= 6
iteration= 19	 chi2= 1875.143054	 time= 0.00759174	 cumTime= 0.102233	 edges= 2826	 schur= 0	 lambda= 2278113.554369	 levenbergIter= 3
iteration= 0	 chi2= 2083.103635	 time= 0.008836	 cumTime= 0.008836	 edges= 2826	 schur= 0	 lambda= 19.547797	 levenbergIter= 1
iteration= 1	 chi2= 2070.489703	 time= 0.00376161	 cumTime= 0.0125976	 edges= 2826	 schur= 0	 lambda= 6.515932	 levenbergIter= 1
iteration= 2	 chi2= 2068.412540	 time= 0.00378559	 cumTime= 0.0163832	 edges= 2826	 schur= 0	 lambda= 2.171977	 levenbergIter= 1
iteration= 3	 chi2= 2067.218984	 time= 0.00393218	 cumTime= 0.0203154	 edges= 2826	 schur= 0	 lambda= 0.723992	 levenbergIter= 1
iteration= 4	 chi2= 2066.311982	 time= 0.00320958	 cumTime= 0.023525	 edges= 2826	 schur= 0	 lambda= 0.241331	 levenbergIter= 1
iteration= 5	 chi2= 2065.629413	 time= 0.003268	 cumTime= 0.026793	 edges= 2826	 schur= 0	 lambda= 0.080444	 levenbergIter= 1
iteration= 6	 chi2= 2065.122792	 time= 0.00421145	 cumTime= 0.0310044	 edges= 2826	 schur= 0	 lambda= 0.026815	 levenbergIter= 1
iteration= 7	 chi2= 2064.772431	 time= 0.00337809	 cumTime= 0.0343825	 edges= 2826	 schur= 0	 lambda= 0.008938	 levenbergIter= 1
iteration= 8	 chi2= 2064.636332	 time= 0.00318882	 cumTime= 0.0375713	 edges= 2826	 schur= 0	 lambda= 0.002979	 levenbergIter= 1
iteration= 9	 chi2= 2064.614382	 time= 0.0030856	 cumTime= 0.0406569	 edges= 2826	 schur= 0	 lambda= 0.000993	 levenbergIter= 1
iteration= 10	 chi2= 2064.612184	 time= 0.00358594	 cumTime= 0.0442429	 edges= 2826	 schur= 0	 lambda= 0.000662	 levenbergIter= 1
iteration= 11	 chi2= 2064.612103	 time= 0.00326297	 cumTime= 0.0475058	 edges= 2826	 schur= 0	 lambda= 0.000441	 levenbergIter= 1
iteration= 12	 chi2= 2064.612102	 time= 0.00306343	 cumTime= 0.0505693	 edges= 2826	 schur= 0	 lambda= 0.000294	 levenbergIter= 1
iteration= 13	 chi2= 2064.612102	 time= 0.00304526	 cumTime= 0.0536145	 edges= 2826	 schur= 0	 lambda= 0.000196	 levenbergIter= 1
iteration= 14	 chi2= 2064.612102	 time= 0.00307134	 cumTime= 0.0566859	 edges= 2826	 schur= 0	 lambda= 0.000131	 levenbergIter= 1
iteration= 15	 chi2= 2064.612102	 time= 0.0076327	 cumTime= 0.0643186	 edges= 2826	 schur= 0	 lambda= 0.000698	 levenbergIter= 3
iteration= 16	 chi2= 2064.612102	 time= 0.0052618	 cumTime= 0.0695804	 edges= 2826	 schur= 0	 lambda= 0.000930	 levenbergIter= 2
iteration= 17	 chi2= 2064.612102	 time= 0.0118735	 cumTime= 0.0814538	 edges= 2826	 schur= 0	 lambda= 0.634887	 levenbergIter= 5
iteration= 18	 chi2= 2064.612102	 time= 0.0164341	 cumTime= 0.097888	 edges= 2826	 schur= 0	 lambda= 170426166.238134	 levenbergIter= 7
iteration= 0	 chi2= 1830.435617	 time= 0.00883739	 cumTime= 0.00883739	 edges= 2826	 schur= 0	 lambda= 19.536557	 levenbergIter= 1
iteration= 1	 chi2= 1799.716965	 time= 0.00402101	 cumTime= 0.0128584	 edges= 2826	 schur= 0	 lambda= 6.512186	 levenbergIter= 1
iteration= 2	 chi2= 1798.381201	 time= 0.00376005	 cumTime= 0.0166184	 edges= 2826	 schur= 0	 lambda= 2.170729	 levenbergIter= 1
iteration= 3	 chi2= 1797.859433	 time= 0.00331189	 cumTime= 0.0199303	 edges= 2826	 schur= 0	 lambda= 0.723576	 levenbergIter= 1
iteration= 4	 chi2= 1797.577281	 time= 0.00312018	 cumTime= 0.0230505	 edges= 2826	 schur= 0	 lambda= 0.241192	 levenbergIter= 1
iteration= 5	 chi2= 1797.418053	 time= 0.00346532	 cumTime= 0.0265158	 edges= 2826	 schur= 0	 lambda= 0.080397	 levenbergIter= 1
iteration= 6	 chi2= 1797.328905	 time= 0.00342396	 cumTime= 0.0299398	 edges= 2826	 schur= 0	 lambda= 0.026799	 levenbergIter= 1
iteration= 7	 chi2= 1797.283194	 time= 0.00311512	 cumTime= 0.0330549	 edges= 2826	 schur= 0	 lambda= 0.008933	 levenbergIter= 1
iteration= 8	 chi2= 1797.267816	 time= 0.00304948	 cumTime= 0.0361044	 edges= 2826	 schur= 0	 lambda= 0.002978	 levenbergIter= 1
iteration= 9	 chi2= 1797.264886	 time= 0.00308962	 cumTime= 0.039194	 edges= 2826	 schur= 0	 lambda= 0.001985	 levenbergIter= 1
iteration= 10	 chi2= 1797.264589	 time= 0.00324649	 cumTime= 0.0424405	 edges= 2826	 schur= 0	 lambda= 0.001323	 levenbergIter= 1
iteration= 11	 chi2= 1797.264556	 time= 0.00307164	 cumTime= 0.0455121	 edges= 2826	 schur= 0	 lambda= 0.000882	 levenbergIter= 1
iteration= 12	 chi2= 1797.264554	 time= 0.00302904	 cumTime= 0.0485412	 edges= 2826	 schur= 0	 lambda= 0.000588	 levenbergIter= 1
iteration= 13	 chi2= 1797.264553	 time= 0.00302179	 cumTime= 0.051563	 edges= 2826	 schur= 0	 lambda= 0.000392	 levenbergIter= 1
iteration= 14	 chi2= 1797.264553	 time= 0.00302111	 cumTime= 0.0545841	 edges= 2826	 schur= 0	 lambda= 0.000261	 levenbergIter= 1
iteration= 15	 chi2= 1797.264553	 time= 0.00304349	 cumTime= 0.0576276	 edges= 2826	 schur= 0	 lambda= 0.000174	 levenbergIter= 1
iteration= 16	 chi2= 1797.264553	 time= 0.00303452	 cumTime= 0.0606621	 edges= 2826	 schur= 0	 lambda= 0.000116	 levenbergIter= 1
iteration= 17	 chi2= 1797.264553	 time= 0.023019	 cumTime= 0.0836811	 edges= 2826	 schur= 0	 lambda= 4185985225188.975098	 levenbergIter= 10
iteration= 0	 chi2= 13115.804539	 time= 0.00917811	 cumTime= 0.00917811	 edges= 2826	 schur= 0	 lambda= 19.536557	 levenbergIter= 1
iteration= 1	 chi2= 10165.831091	 time= 0.00443864	 cumTime= 0.0136168	 edges= 2826	 schur= 0	 lambda= 6.512186	 levenbergIter= 1
iteration= 2	 chi2= 9270.646658	 time= 0.00342851	 cumTime= 0.0170453	 edges= 2826	 schur= 0	 lambda= 2.170729	 levenbergIter= 1
iteration= 3	 chi2= 8865.443256	 time= 0.00327831	 cumTime= 0.0203236	 edges= 2826	 schur= 0	 lambda= 0.723576	 levenbergIter= 1
iteration= 4	 chi2= 8550.368460	 time= 0.0037801	 cumTime= 0.0241037	 edges= 2826	 schur= 0	 lambda= 0.241192	 levenbergIter= 1
iteration= 5	 chi2= 8258.980077	 time= 0.0037374	 cumTime= 0.0278411	 edges= 2826	 schur= 0	 lambda= 0.080397	 levenbergIter= 1
iteration= 6	 chi2= 7977.646695	 time= 0.00348792	 cumTime= 0.031329	 edges= 2826	 schur= 0	 lambda= 0.026799	 levenbergIter= 1
iteration= 7	 chi2= 7743.174459	 time= 0.00319536	 cumTime= 0.0345243	 edges= 2826	 schur= 0	 lambda= 0.008933	 levenbergIter= 1
iteration= 8	 chi2= 7632.252450	 time= 0.00323042	 cumTime= 0.0377548	 edges= 2826	 schur= 0	 lambda= 0.002978	 levenbergIter= 1
iteration= 9	 chi2= 7609.632847	 time= 0.00434416	 cumTime= 0.0420989	 edges= 2826	 schur= 0	 lambda= 0.000993	 levenbergIter= 1
iteration= 10	 chi2= 7607.300655	 time= 0.00324072	 cumTime= 0.0453396	 edges= 2826	 schur= 0	 lambda= 0.000331	 levenbergIter= 1
iteration= 11	 chi2= 7607.224516	 time= 0.00314822	 cumTime= 0.0484879	 edges= 2826	 schur= 0	 lambda= 0.000110	 levenbergIter= 1
iteration= 12	 chi2= 7607.224100	 time= 0.00307737	 cumTime= 0.0515652	 edges= 2826	 schur= 0	 lambda= 0.000074	 levenbergIter= 1
iteration= 13	 chi2= 7607.224099	 time= 0.0038978	 cumTime= 0.055463	 edges= 2826	 schur= 0	 lambda= 0.000049	 levenbergIter= 1
iteration= 14	 chi2= 7607.224099	 time= 0.00337758	 cumTime= 0.0588406	 edges= 2826	 schur= 0	 lambda= 0.000033	 levenbergIter= 1
iteration= 15	 chi2= 7607.224099	 time= 0.00319192	 cumTime= 0.0620325	 edges= 2826	 schur= 0	 lambda= 0.000022	 levenbergIter= 1
iteration= 16	 chi2= 7607.224099	 time= 0.00828971	 cumTime= 0.0703222	 edges= 2826	 schur= 0	 lambda= 0.001394	 levenbergIter= 3
iteration= 0	 chi2= 3949.495210	 time= 0.0092326	 cumTime= 0.0092326	 edges= 2826	 schur= 0	 lambda= 19.536557	 levenbergIter= 1
iteration= 1	 chi2= 3832.329956	 time= 0.00332725	 cumTime= 0.0125598	 edges= 2826	 schur= 0	 lambda= 6.512186	 levenbergIter= 1
iteration= 2	 chi2= 3792.341227	 time= 0.00371428	 cumTime= 0.0162741	 edges= 2826	 schur= 0	 lambda= 2.170729	 levenbergIter= 1
iteration= 3	 chi2= 3761.436535	 time= 0.00387688	 cumTime= 0.020151	 edges= 2826	 schur= 0	 lambda= 0.723576	 levenbergIter= 1
iteration= 4	 chi2= 3721.604717	 time= 0.00330168	 cumTime= 0.0234527	 edges= 2826	 schur= 0	 lambda= 0.241192	 levenbergIter= 1
iteration= 5	 chi2= 3666.067761	 time= 0.00315903	 cumTime= 0.0266117	 edges= 2826	 schur= 0	 lambda= 0.080397	 levenbergIter= 1
iteration= 6	 chi2= 3597.241659	 time= 0.00346747	 cumTime= 0.0300792	 edges= 2826	 schur= 0	 lambda= 0.026799	 levenbergIter= 1
iteration= 7	 chi2= 3521.315919	 time= 0.00402874	 cumTime= 0.0341079	 edges= 2826	 schur= 0	 lambda= 0.008933	 levenbergIter= 1
iteration= 8	 chi2= 3441.856610	 time= 0.00323023	 cumTime= 0.0373382	 edges= 2826	 schur= 0	 lambda= 0.002978	 levenbergIter= 1
iteration= 9	 chi2= 3382.420509	 time= 0.00313839	 cumTime= 0.0404766	 edges= 2826	 schur= 0	 lambda= 0.000993	 levenbergIter= 1
iteration= 10	 chi2= 3365.287692	 time= 0.00308526	 cumTime= 0.0435618	 edges= 2826	 schur= 0	 lambda= 0.000331	 levenbergIter= 1
iteration= 11	 chi2= 3364.119984	 time= 0.00400902	 cumTime= 0.0475708	 edges= 2826	 schur= 0	 lambda= 0.000110	 levenbergIter= 1
iteration= 12	 chi2= 3364.105995	 time= 0.00333938	 cumTime= 0.0509102	 edges= 2826	 schur= 0	 lambda= 0.000037	 levenbergIter= 1
iteration= 13	 chi2= 3364.105965	 time= 0.00317697	 cumTime= 0.0540872	 edges= 2826	 schur= 0	 lambda= 0.000025	 levenbergIter= 1
iteration= 14	 chi2= 3364.105965	 time= 0.00309266	 cumTime= 0.0571799	 edges= 2826	 schur= 0	 lambda= 0.000016	 levenbergIter= 1
iteration= 15	 chi2= 3364.105965	 time= 0.00329487	 cumTime= 0.0604747	 edges= 2826	 schur= 0	 lambda= 0.000011	 levenbergIter= 1
iteration= 16	 chi2= 3364.105965	 time= 0.00396314	 cumTime= 0.0644379	 edges= 2826	 schur= 0	 lambda= 0.000007	 levenbergIter= 1
iteration= 17	 chi2= 3364.105965	 time= 0.00323719	 cumTime= 0.0676751	 edges= 2826	 schur= 0	 lambda= 0.000005	 levenbergIter= 1
iteration= 18	 chi2= 3364.105965	 time= 0.00312992	 cumTime= 0.070805	 edges= 2826	 schur= 0	 lambda= 0.000003	 levenbergIter= 1
iteration= 19	 chi2= 3364.105965	 time= 0.015703	 cumTime= 0.086508	 edges= 2826	 schur= 0	 lambda= 0.070502	 levenbergIter= 6
iteration= 0	 chi2= 23114.467101	 time= 0.00885208	 cumTime= 0.00885208	 edges= 2826	 schur= 0	 lambda= 19.536557	 levenbergIter= 1
iteration= 1	 chi2= 17579.333538	 time= 0.00356901	 cumTime= 0.0124211	 edges= 2826	 schur= 0	 lambda= 6.512186	 levenbergIter= 1
iteration= 2	 chi2= 15929.699766	 time= 0.0031686	 cumTime= 0.0155897	 edges= 2826	 schur= 0	 lambda= 2.170729	 levenbergIter= 1
