iteration= 0	 chi2= 17429983.072966	 time= 0.139686	 cumTime= 0.139686	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 0	 chi2= 17510145.612930	 time= 0.161872	 cumTime= 0.161872	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2130508.289485	 time= 0.120899	 cumTime= 0.282771	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 625679.554004	 time= 0.0973675	 cumTime= 0.380138	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 228721.327591	 time= 0.094323	 cumTime= 0.474461	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 112955.064466	 time= 0.0975389	 cumTime= 0.572	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 74729.694643	 time= 0.0943545	 cumTime= 0.666355	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 64349.732054	 time= 0.0948554	 cumTime= 0.76121	 edges= 20687	 schur= 0	 lambda= 0.291272	 levenbergIter= 1
iteration= 7	 chi2= 61124.670476	 time= 0.0941934	 cumTime= 0.855403	 edges= 20687	 schur= 0	 lambda= 0.194181	 levenbergIter= 1
iteration= 8	 chi2= 59094.442606	 time= 0.0971377	 cumTime= 0.952541	 edges= 20687	 schur= 0	 lambda= 0.129454	 levenbergIter= 1
iteration= 9	 chi2= 57697.749007	 time= 0.0934517	 cumTime= 1.04599	 edges= 20687	 schur= 0	 lambda= 0.086303	 levenbergIter= 1
iteration= 10	 chi2= 56918.637607	 time= 0.0936255	 cumTime= 1.13962	 edges= 20687	 schur= 0	 lambda= 0.057535	 levenbergIter= 1
iteration= 11	 chi2= 56683.012693	 time= 0.261818	 cumTime= 1.40144	 edges= 20687	 schur= 0	 lambda= 0.306855	 levenbergIter= 3
iteration= 12	 chi2= 56533.726403	 time= 0.177907	 cumTime= 1.57934	 edges= 20687	 schur= 0	 lambda= 0.409139	 levenbergIter= 2
iteration= 13	 chi2= 54543.062720	 time= 0.264177	 cumTime= 1.84352	 edges= 20687	 schur= 0	 lambda= 2.182077	 levenbergIter= 3
iteration= 14	 chi2= 53262.887272	 time= 0.181216	 cumTime= 2.02474	 edges= 20687	 schur= 0	 lambda= 2.909436	 levenbergIter= 2
iteration= 15	 chi2= 52473.381868	 time= 0.181444	 cumTime= 2.20618	 edges= 20687	 schur= 0	 lambda= 3.879248	 levenbergIter= 2
iteration= 16	 chi2= 50682.589725	 time= 0.177358	 cumTime= 2.38354	 edges= 20687	 schur= 0	 lambda= 5.172331	 levenbergIter= 2
iteration= 17	 chi2= 49299.058313	 time= 0.178792	 cumTime= 2.56233	 edges= 20687	 schur= 0	 lambda= 6.896441	 levenbergIter= 2
iteration= 18	 chi2= 47405.088414	 time= 0.186154	 cumTime= 2.74848	 edges= 20687	 schur= 0	 lambda= 9.195255	 levenbergIter= 2
iteration= 19	 chi2= 45861.928385	 time= 0.178563	 cumTime= 2.92705	 edges= 20687	 schur= 0	 lambda= 12.260340	 levenbergIter= 2
iteration= 0	 chi2= 17530032.716936	 time= 0.132417	 cumTime= 0.132417	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2111301.718802	 time= 0.0915065	 cumTime= 0.223924	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 622797.148862	 time= 0.096694	 cumTime= 0.320618	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 234360.016669	 time= 0.0943934	 cumTime= 0.415011	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 119394.351848	 time= 0.0965667	 cumTime= 0.511578	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 86792.917703	 time= 0.122039	 cumTime= 0.633617	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 69700.669920	 time= 0.0975412	 cumTime= 0.731158	 edges= 20687	 schur= 0	 lambda= 0.291272	 levenbergIter= 1
iteration= 7	 chi2= 68060.920320	 time= 0.097492	 cumTime= 0.82865	 edges= 20687	 schur= 0	 lambda= 0.194181	 levenbergIter= 1
iteration= 8	 chi2= 65817.678894	 time= 0.0931591	 cumTime= 0.92181	 edges= 20687	 schur= 0	 lambda= 0.129454	 levenbergIter= 1
iteration= 9	 chi2= 57433.394250	 time= 0.0929126	 cumTime= 1.01472	 edges= 20687	 schur= 0	 lambda= 0.086303	 levenbergIter= 1
iteration= 10	 chi2= 47658.919762	 time= 0.340985	 cumTime= 1.35571	 edges= 20687	 schur= 0	 lambda= 3.682255	 levenbergIter= 4
iteration= 11	 chi2= 47067.338262	 time= 0.0917182	 cumTime= 1.44743	 edges= 20687	 schur= 0	 lambda= 2.454837	 levenbergIter= 1
iteration= 12	 chi2= 39248.045669	 time= 0.259138	 cumTime= 1.70656	 edges= 20687	 schur= 0	 lambda= 13.092462	 levenbergIter= 3
iteration= 13	 chi2= 38466.068479	 time= 0.0911858	 cumTime= 1.79775	 edges= 20687	 schur= 0	 lambda= 8.728308	 levenbergIter= 1
iteration= 14	 chi2= 35326.611658	 time= 0.259913	 cumTime= 2.05766	 edges= 20687	 schur= 0	 lambda= 46.550977	 levenbergIter= 3
iteration= 15	 chi2= 34677.975295	 time= 0.091479	 cumTime= 2.14914	 edges= 20687	 schur= 0	 lambda= 31.033984	 levenbergIter= 1
iteration= 16	 chi2= 34493.496230	 time= 0.0963467	 cumTime= 2.24549	 edges= 20687	 schur= 0	 lambda= 20.689323	 levenbergIter= 1
iteration= 17	 chi2= 34436.589569	 time= 0.0951431	 cumTime= 2.34063	 edges= 20687	 schur= 0	 lambda= 13.792882	 levenbergIter= 1
iteration= 18	 chi2= 33966.688506	 time= 0.258648	 cumTime= 2.59928	 edges= 20687	 schur= 0	 lambda= 73.562037	 levenbergIter= 3
iteration= 19	 chi2= 33802.660526	 time= 0.105212	 cumTime= 2.70449	 edges= 20687	 schur= 0	 lambda= 24.520679	 levenbergIter= 1
iteration= 0	 chi2= 17525031.402430	 time= 0.141168	 cumTime= 0.141168	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2135296.382120	 time= 0.101315	 cumTime= 0.242483	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 647887.109772	 time= 0.0938674	 cumTime= 0.336351	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 265558.266387	 time= 0.0935892	 cumTime= 0.42994	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 174336.009045	 time= 0.0958046	 cumTime= 0.525744	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 123595.655388	 time= 0.0940915	 cumTime= 0.619836	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 115844.052393	 time= 0.263234	 cumTime= 0.88307	 edges= 20687	 schur= 0	 lambda= 2.330177	 levenbergIter= 3
iteration= 7	 chi2= 111293.316232	 time= 0.0914029	 cumTime= 0.974473	 edges= 20687	 schur= 0	 lambda= 1.553451	 levenbergIter= 1
iteration= 8	 chi2= 107817.688244	 time= 0.177067	 cumTime= 1.15154	 edges= 20687	 schur= 0	 lambda= 2.071268	 levenbergIter= 2
iteration= 9	 chi2= 107302.654155	 time= 0.0910333	 cumTime= 1.24257	 edges= 20687	 schur= 0	 lambda= 1.380846	 levenbergIter= 1
iteration= 10	 chi2= 103834.310993	 time= 0.181637	 cumTime= 1.42421	 edges= 20687	 schur= 0	 lambda= 1.841127	 levenbergIter= 2
iteration= 11	 chi2= 103479.954714	 time= 0.0909899	 cumTime= 1.5152	 edges= 20687	 schur= 0	 lambda= 1.227418	 levenbergIter= 1
iteration= 12	 chi2= 100242.862330	 time= 0.182822	 cumTime= 1.69802	 edges= 20687	 schur= 0	 lambda= 1.636558	 levenbergIter= 2
iteration= 13	 chi2= 100210.693354	 time= 0.0912038	 cumTime= 1.78923	 edges= 20687	 schur= 0	 lambda= 1.091039	 levenbergIter= 1
iteration= 14	 chi2= 97023.152029	 time= 0.176132	 cumTime= 1.96536	 edges= 20687	 schur= 0	 lambda= 1.454718	 levenbergIter= 2
iteration= 15	 chi2= 93325.198951	 time= 0.179113	 cumTime= 2.14447	 edges= 20687	 schur= 0	 lambda= 1.939624	 levenbergIter= 2
iteration= 16	 chi2= 89157.048885	 time= 0.178292	 cumTime= 2.32276	 edges= 20687	 schur= 0	 lambda= 2.586165	 levenbergIter= 2
iteration= 17	 chi2= 85105.271816	 time= 0.189548	 cumTime= 2.51231	 edges= 20687	 schur= 0	 lambda= 3.448220	 levenbergIter= 2
iteration= 18	 chi2= 80109.173056	 time= 0.188709	 cumTime= 2.70102	 edges= 20687	 schur= 0	 lambda= 4.597627	 levenbergIter= 2
iteration= 19	 chi2= 75512.430747	 time= 0.17646	 cumTime= 2.87748	 edges= 20687	 schur= 0	 lambda= 6.130170	 levenbergIter= 2
iteration= 0	 chi2= 17596287.178110	 time= 0.134692	 cumTime= 0.134692	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2178827.956783	 time= 0.0942182	 cumTime= 0.22891	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 702228.036624	 time= 0.0963186	 cumTime= 0.325229	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 262709.516301	 time= 0.100349	 cumTime= 0.425578	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 136896.139701	 time= 0.10658	 cumTime= 0.532159	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 90397.658553	 time= 0.105487	 cumTime= 0.637646	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 72928.800091	 time= 0.0976415	 cumTime= 0.735287	 edges= 20687	 schur= 0	 lambda= 0.291272	 levenbergIter= 1
iteration= 7	 chi2= 70471.946046	 time= 0.126111	 cumTime= 0.861398	 edges= 20687	 schur= 0	 lambda= 0.194181	 levenbergIter= 1
iteration= 8	 chi2= 68431.355375	 time= 0.113898	 cumTime= 0.975296	 edges= 20687	 schur= 0	 lambda= 0.129454	 levenbergIter= 1
iteration= 9	 chi2= 67752.945455	 time= 0.269143	 cumTime= 1.24444	 edges= 20687	 schur= 0	 lambda= 0.690423	 levenbergIter= 3
iteration= 10	 chi2= 66852.027310	 time= 0.210872	 cumTime= 1.45531	 edges= 20687	 schur= 0	 lambda= 0.920564	 levenbergIter= 2
iteration= 11	 chi2= 65849.816620	 time= 0.183933	 cumTime= 1.63924	 edges= 20687	 schur= 0	 lambda= 1.227418	 levenbergIter= 2
iteration= 12	 chi2= 65653.528123	 time= 0.200539	 cumTime= 1.83978	 edges= 20687	 schur= 0	 lambda= 1.636558	 levenbergIter= 2
iteration= 13	 chi2= 64390.097311	 time= 0.0936627	 cumTime= 1.93345	 edges= 20687	 schur= 0	 lambda= 1.091039	 levenbergIter= 1
iteration= 14	 chi2= 60000.658129	 time= 0.265243	 cumTime= 2.19869	 edges= 20687	 schur= 0	 lambda= 5.818872	 levenbergIter= 3
iteration= 15	 chi2= 57997.695555	 time= 0.123743	 cumTime= 2.32243	 edges= 20687	 schur= 0	 lambda= 3.879248	 levenbergIter= 1
iteration= 16	 chi2= 57431.362874	 time= 0.232344	 cumTime= 2.55478	 edges= 20687	 schur= 0	 lambda= 5.172331	 levenbergIter= 2
iteration= 17	 chi2= 55319.949363	 time= 0.0934473	 cumTime= 2.64822	 edges= 20687	 schur= 0	 lambda= 3.448220	 levenbergIter= 1
iteration= 18	 chi2= 51511.744696	 time= 0.265095	 cumTime= 2.91332	 edges= 20687	 schur= 0	 lambda= 18.390509	 levenbergIter= 3
iteration= 19	 chi2= 50566.926297	 time= 0.0934851	 cumTime= 3.0068	 edges= 20687	 schur= 0	 lambda= 12.260340	 levenbergIter= 1
iteration= 0	 chi2= 17581234.023784	 time= 0.134714	 cumTime= 0.134714	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2144953.370600	 time= 0.0955248	 cumTime= 0.230238	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 650961.202281	 time= 0.0956027	 cumTime= 0.325841	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 275914.489604	 time= 0.0957988	 cumTime= 0.42164	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 147324.835417	 time= 0.095421	 cumTime= 0.517061	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 120148.035678	 time= 0.0953896	 cumTime= 0.61245	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 93586.260013	 time= 0.095446	 cumTime= 0.707896	 edges= 20687	 schur= 0	 lambda= 0.291272	 levenbergIter= 1
iteration= 7	 chi2= 82769.852631	 time= 0.360381	 cumTime= 1.06828	 edges= 20687	 schur= 0	 lambda= 12.427611	 levenbergIter= 4
iteration= 8	 chi2= 76700.714597	 time= 0.181508	 cumTime= 1.24978	 edges= 20687	 schur= 0	 lambda= 16.570147	 levenbergIter= 2
iteration= 9	 chi2= 71969.009901	 time= 0.197795	 cumTime= 1.44758	 edges= 20687	 schur= 0	 lambda= 22.093530	 levenbergIter= 2
iteration= 10	 chi2= 71835.777024	 time= 0.0984141	 cumTime= 1.54599	 edges= 20687	 schur= 0	 lambda= 14.729020	 levenbergIter= 1
iteration= 11	 chi2= 69620.734122	 time= 0.199043	 cumTime= 1.74504	 edges= 20687	 schur= 0	 lambda= 19.638693	 levenbergIter= 2
iteration= 12	 chi2= 69306.627200	 time= 0.0950014	 cumTime= 1.84004	 edges= 20687	 schur= 0	 lambda= 13.092462	 levenbergIter= 1
iteration= 13	 chi2= 68346.276737	 time= 0.185197	 cumTime= 2.02523	 edges= 20687	 schur= 0	 lambda= 17.456616	 levenbergIter= 2
iteration= 14	 chi2= 68215.700840	 time= 0.0959954	 cumTime= 2.12123	 edges= 20687	 schur= 0	 lambda= 11.637744	 levenbergIter= 1
iteration= 15	 chi2= 67849.726638	 time= 0.192594	 cumTime= 2.31382	 edges= 20687	 schur= 0	 lambda= 15.516992	 levenbergIter= 2
iteration= 16	 chi2= 65411.012792	 time= 0.181477	 cumTime= 2.4953	 edges= 20687	 schur= 0	 lambda= 20.689323	 levenbergIter= 2
iteration= 17	 chi2= 63927.031678	 time= 0.185158	 cumTime= 2.68046	 edges= 20687	 schur= 0	 lambda= 27.585764	 levenbergIter= 2
iteration= 18	 chi2= 63613.945105	 time= 0.126261	 cumTime= 2.80672	 edges= 20687	 schur= 0	 lambda= 18.390509	 levenbergIter= 1
iteration= 19	 chi2= 63110.831756	 time= 0.205127	 cumTime= 3.01185	 edges= 20687	 schur= 0	 lambda= 24.520679	 levenbergIter= 2
iteration= 0	 chi2= 17546293.109531	 time= 0.138196	 cumTime= 0.138196	 edges= 20687	 schur= 0	 lambda= 6.635543	 levenbergIter= 1
iteration= 1	 chi2= 2137191.605108	 time= 0.0921668	 cumTime= 0.230363	 edges= 20687	 schur= 0	 lambda= 2.211848	 levenbergIter= 1
iteration= 2	 chi2= 625703.207448	 time= 0.0973333	 cumTime= 0.327696	 edges= 20687	 schur= 0	 lambda= 1.474565	 levenbergIter= 1
iteration= 3	 chi2= 235524.612652	 time= 0.114498	 cumTime= 0.442195	 edges= 20687	 schur= 0	 lambda= 0.983043	 levenbergIter= 1
iteration= 4	 chi2= 127423.980926	 time= 0.096054	 cumTime= 0.538249	 edges= 20687	 schur= 0	 lambda= 0.655362	 levenbergIter= 1
iteration= 5	 chi2= 89585.522908	 time= 0.0937445	 cumTime= 0.631993	 edges= 20687	 schur= 0	 lambda= 0.436908	 levenbergIter= 1
iteration= 6	 chi2= 77757.306742	 time= 0.0942652	 cumTime= 0.726258	 edges= 20687	 schur= 0	 lambda= 0.291272	 levenbergIter= 1
iteration= 7	 chi2= 68100.553940	 time= 0.361426	 cumTime= 1.08768	 edges= 20687	 schur= 0	 lambda= 12.427611	 levenbergIter= 4
iteration= 8	 chi2= 64840.632590	 time= 0.116381	 cumTime= 1.20407	 edges= 20687	 schur= 0	 lambda= 8.285074	 levenbergIter= 1
iteration= 9	 chi2= 63765.587764	 time= 0.1844	 cumTime= 1.38847	 edges= 20687	 schur= 0	 lambda= 11.046765	 levenbergIter= 2
iteration= 10	 chi2= 62220.378561	 time= 0.0920573	 cumTime= 1.48052	 edges= 20687	 schur= 0	 lambda= 7.364510	 levenbergIter= 1
iteration= 11	 chi2= 62115.008749	 time= 0.106296	 cumTime= 1.58682	 edges= 20687	 schur= 0	 lambda= 4.909673	 levenbergIter= 1
iteration= 12	 chi2= 60951.398513	 time= 0.112222	 cumTime= 1.69904	 edges= 20687	 schur= 0	 lambda= 3.273116	 levenbergIter= 1
iteration= 13	 chi2= 60918.029312	 time= 0.178917	 cumTime= 1.87796	 edges= 20687	 schur= 0	 lambda= 4.364154	 levenbergIter= 2
iteration= 14	 chi2= 59742.267679	 time= 0.09157	 cumTime= 1.96953	 edges= 20687	 schur= 0	 lambda= 2.909436	 levenbergIter= 1
iteration= 15	 chi2= 59635.663447	 time= 0.180056	 cumTime= 2.14958	 edges= 20687	 schur= 0	 lambda= 3.879248	 levenbergIter= 2
iteration= 16	 chi2= 58491.667922	 time= 0.0919498	 cumTime= 2.24153	 edges= 20687	 schur= 0	 lambda= 2.586165	 levenbergIter= 1
iteration= 17	 chi2= 58260.768160	 time= 0.178195	 cumTime= 2.41973	 edges= 20687	 schur= 0	 lambda= 3.448220	 levenbergIter= 2
iteration= 18	 chi2= 57209.992941	 time= 0.0922374	 cumTime= 2.51197	 edges= 20687	 schur= 0	 lambda= 2.298814	 levenbergIter= 1
