iteration= 0	 chi2= 78.765277	 time= 0.0167324	 cumTime= 0.0167324	 edges= 4703	 schur= 0	 lambda= 10.263778	 levenbergIter= 1
iteration= 14	 chi2= 1685.390441	 time= 0.00579256	 cumTime= 0.0984802	 edges= 4703	 schur= 0	 lambda= 0.000091	 levenbergIter= 1
iteration= 15	 chi2= 1685.390388	 time= 0.00584439	 cumTime= 0.104325	 edges= 4703	 schur= 0	 lambda= 0.000061	 levenbergIter= 1
iteration= 16	 chi2= 1685.390363	 time= 0.00568739	 cumTime= 0.110012	 edges= 4703	 schur= 0	 lambda= 0.000040	 levenbergIter= 1
iteration= 17	 chi2= 1685.390351	 time= 0.00558143	 cumTime= 0.115593	 edges= 4703	 schur= 0	 lambda= 0.000027	 levenbergIter= 1
iteration= 18	 chi2= 1685.390346	 time= 0.00557235	 cumTime= 0.121166	 edges= 4703	 schur= 0	 lambda= 0.000018	 levenbergIter= 1
iteration= 19	 chi2= 1685.390345	 time= 0.00564421	 cumTime= 0.12681	 edges= 4703	 schur= 0	 lambda= 0.000012	 levenbergIter= 1
iteration= 0	 chi2= 333.314706	 time= 0.0149756	 cumTime= 0.0149756	 edges= 4703	 schur= 0	 lambda= 10.263778	 levenbergIter= 1
iteration= 1	 chi2= 263.476185	 time= 0.00615546	 cumTime= 0.021131	 edges= 4703	 schur= 0	 lambda= 3.421259	 levenbergIter= 1
iteration= 2	 chi2= 252.832035	 time= 0.00699743	 cumTime= 0.0281284	 edges= 4703	 schur= 0	 lambda= 1.140420	 levenbergIter= 1
iteration= 3	 chi2= 251.702200	 time= 0.00582118	 cumTime= 0.0339496	 edges= 4703	 schur= 0	 lambda= 0.380140	 levenbergIter= 1
iteration= 4	 chi2= 251.303247	 time= 0.00617791	 cumTime= 0.0401275	 edges= 4703	 schur= 0	 lambda= 0.126713	 levenbergIter= 1
iteration= 5	 chi2= 251.070125	 time= 0.00598048	 cumTime= 0.046108	 edges= 4703	 schur= 0	 lambda= 0.042238	 levenbergIter= 1
iteration= 6	 chi2= 250.950796	 time= 0.00590484	 cumTime= 0.0520128	 edges= 4703	 schur= 0	 lambda= 0.014079	 levenbergIter= 1
iteration= 7	 chi2= 250.890481	 time= 0.00565718	 cumTime= 0.05767	 edges= 4703	 schur= 0	 lambda= 0.004693	 levenbergIter= 1
iteration= 8	 chi2= 250.847296	 time= 0.00560213	 cumTime= 0.0632722	 edges= 4703	 schur= 0	 lambda= 0.001564	 levenbergIter= 1
iteration= 9	 chi2= 250.816655	 time= 0.00584747	 cumTime= 0.0691196	 edges= 4703	 schur= 0	 lambda= 0.000521	 levenbergIter= 1
iteration= 10	 chi2= 250.798506	 time= 0.00558825	 cumTime= 0.0747079	 edges= 4703	 schur= 0	 lambda= 0.000174	 levenbergIter= 1
iteration= 11	 chi2= 250.786867	 time= 0.00560439	 cumTime= 0.0803123	 edges= 4703	 schur= 0	 lambda= 0.000070	 levenbergIter= 1
iteration= 12	 chi2= 250.782180	 time= 0.00566191	 cumTime= 0.0859742	 edges= 4703	 schur= 0	 lambda= 0.000047	 levenbergIter= 1
iteration= 13	 chi2= 250.780927	 time= 0.00567653	 cumTime= 0.0916507	 edges= 4703	 schur= 0	 lambda= 0.000031	 levenbergIter= 1
iteration= 14	 chi2= 250.780429	 time= 0.00560113	 cumTime= 0.0972519	 edges= 4703	 schur= 0	 lambda= 0.000021	 levenbergIter= 1
iteration= 15	 chi2= 250.780249	 time= 0.00560874	 cumTime= 0.102861	 edges= 4703	 schur= 0	 lambda= 0.000014	 levenbergIter= 1
iteration= 16	 chi2= 250.780205	 time= 0.00558906	 cumTime= 0.10845	 edges= 4703	 schur= 0	 lambda= 0.000009	 levenbergIter= 1
iteration= 17	 chi2= 250.780199	 time= 0.00556993	 cumTime= 0.11402	 edges= 4703	 schur= 0	 lambda= 0.000006	 levenbergIter= 1
iteration= 18	 chi2= 250.780198	 time= 0.00560007	 cumTime= 0.11962	 edges= 4703	 schur= 0	 lambda= 0.000004	 levenbergIter= 1
iteration= 19	 chi2= 250.780198	 time= 0.00563715	 cumTime= 0.125257	 edges= 4703	 schur= 0	 lambda= 0.000003	 levenbergIter= 1
iteration= 0	 chi2= 214.559178	 time= 0.0154186	 cumTime= 0.0154186	 edges= 4703	 schur= 0	 lambda= 10.263778	 levenbergIter= 1
iteration= 1	 chi2= 213.357442	 time= 0.00703367	 cumTime= 0.0224523	 edges= 4703	 schur= 0	 lambda= 3.421259	 levenbergIter= 1
iteration= 2	 chi2= 213.326632	 time= 0.00597212	 cumTime= 0.0284244	 edges= 4703	 schur= 0	 lambda= 1.140420	 levenbergIter= 1
iteration= 3	 chi2= 213.324932	 time= 0.00705145	 cumTime= 0.0354759	 edges= 4703	 schur= 0	 lambda= 0.760280	 levenbergIter= 1
iteration= 4	 chi2= 213.324253	 time= 0.005638	 cumTime= 0.0411139	 edges= 4703	 schur= 0	 lambda= 0.506853	 levenbergIter= 1
iteration= 5	 chi2= 213.323809	 time= 0.00599499	 cumTime= 0.0471089	 edges= 4703	 schur= 0	 lambda= 0.337902	 levenbergIter= 1
iteration= 6	 chi2= 213.323468	 time= 0.00572018	 cumTime= 0.0528291	 edges= 4703	 schur= 0	 lambda= 0.225268	 levenbergIter= 1
iteration= 7	 chi2= 213.323195	 time= 0.00565138	 cumTime= 0.0584804	 edges= 4703	 schur= 0	 lambda= 0.150179	 levenbergIter= 1
iteration= 8	 chi2= 213.322984	 time= 0.00567724	 cumTime= 0.0641577	 edges= 4703	 schur= 0	 lambda= 0.100119	 levenbergIter= 1
iteration= 9	 chi2= 213.322835	 time= 0.00599262	 cumTime= 0.0701503	 edges= 4703	 schur= 0	 lambda= 0.066746	 levenbergIter= 1
iteration= 10	 chi2= 213.322740	 time= 0.00569452	 cumTime= 0.0758448	 edges= 4703	 schur= 0	 lambda= 0.044497	 levenbergIter= 1
iteration= 11	 chi2= 213.322681	 time= 0.00572256	 cumTime= 0.0815674	 edges= 4703	 schur= 0	 lambda= 0.029665	 levenbergIter= 1
iteration= 12	 chi2= 213.322640	 time= 0.00556509	 cumTime= 0.0871325	 edges= 4703	 schur= 0	 lambda= 0.019777	 levenbergIter= 1
iteration= 13	 chi2= 213.322608	 time= 0.00548414	 cumTime= 0.0926166	 edges= 4703	 schur= 0	 lambda= 0.013184	 levenbergIter= 1
iteration= 14	 chi2= 213.322581	 time= 0.00555841	 cumTime= 0.098175	 edges= 4703	 schur= 0	 lambda= 0.008790	 levenbergIter= 1
iteration= 15	 chi2= 213.322558	 time= 0.00552462	 cumTime= 0.1037	 edges= 4703	 schur= 0	 lambda= 0.005860	 levenbergIter= 1
iteration= 16	 chi2= 213.322538	 time= 0.00549553	 cumTime= 0.109195	 edges= 4703	 schur= 0	 lambda= 0.003906	 levenbergIter= 1
iteration= 17	 chi2= 213.322521	 time= 0.00550419	 cumTime= 0.114699	 edges= 4703	 schur= 0	 lambda= 0.002604	 levenbergIter= 1
iteration= 18	 chi2= 213.322505	 time= 0.00569325	 cumTime= 0.120393	 edges= 4703	 schur= 0	 lambda= 0.001736	 levenbergIter= 1
